Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Zac,Keaton,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1157
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Keaton,Zac,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1163
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Zac,Tanner,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1169
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Tanner,Zac,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1176
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Goal,Zac,Roman,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1180
2025-10-25 10:48,Fall Easterns,UNCW Alumni,12,D,2,6,Defense,Pull,,,Josh,4.325,Bryant,Brady,Dylan,Keaton,Josh,Ben,Carson,,,,,,,,,,,,,,,,,,,,,,1286
2025-10-25 10:48,Fall Easterns,UNCW Alumni,12,D,2,6,Defense,Goal,,,Anonymous,,Bryant,Brady,Dylan,Keaton,Josh,Ben,Carson,,,,,,,,,,,,,,,,,,,,,,1296
2025-10-25 10:48,Fall Easterns,UNCW Alumni,34,O,2,7,Offense,Catch,Liam,Alex,,,Alex,Arden,CJ,Tanner,Liam,Zac,Cagle,,,,,,,,,,,,,,,,,,,,,,1379
2025-10-25 10:48,Fall Easterns,UNCW Alumni,34,O,2,7,Offense,Catch,Alex,Arden,,,Alex,Arden,CJ,Tanner,Liam,Zac,Cagle,,,,,,,,,,,,,,,,,,,,,,1389
2025-10-25 10:48,Fall Easterns,UNCW Alumni,34,O,2,7,Offense,Catch,Arden,Liam,,,Alex,Arden,CJ,Tanner,Liam,Zac,Cagle,,,,,,,,,,,,,,,,,,,,,,1400
2025-10-25 10:48,Fall Easterns,UNCW Alumni,34,O,2,7,Offense,Throwaway,Liam,Anonymous,,,Alex,Arden,CJ,Tanner,Liam,Zac,Cagle,,,,,,,,,,,,,,,,,,,,,,1407
2025-10-25 10:48,Fall Easterns,UNCW Alumni,34,O,2,7,Defense,Goal,,,Anonymous,,Alex,Arden,CJ,Tanner,Liam,Zac,Cagle,,,,,,,,,,,,,,,,,,,,,,1411
2025-10-25 10:48,Fall Easterns,UNCW Alumni,11,D,2,8,Defense,Pull,,,Ben,4.767,Bryant,Brady,Hudson,Ben,Roman,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,1958
2025-10-25 10:48,Fall Easterns,UNCW Alumni,11,D,2,8,Defense,Goal,,,Anonymous,,Bryant,Brady,Hudson,Ben,Roman,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,1967
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Reed,Liam,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2046
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Liam,Conley,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2058
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Conley,Liam,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2066
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Drop,Liam,Arden,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2070
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Defense,Throwaway,,,Anonymous,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2083
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Conley,Liam,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2095
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Liam,Conley,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2099
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Conley,Arden,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2103
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Arden,Cagle,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2107
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Cagle,Liam,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2111
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Liam,Tanner,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2119
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Tanner,Conley,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2128
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Conley,Tanner,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2132
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Tanner,Conley,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2140
2025-10-25 10:48,Fall Easterns,UNCW Alumni,312,O,3,8,Offense,Catch,Conley,Tanner,,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,2143
